unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
585	EMBOJ-2016-94816	Nielsen, Anne	Revise and Re-review	Laszlo Bogre,Albrecht von Arnim,Joseph Avruch	Joseph Avruch	Joseph	male	0.99	2213
586	EMBOJ-2016-94857	Nielsen, Anne	Revise and Re-review	Chris Norbury,Donal O'Carroll,Olivia Rissland	Chris Norbury	Chris	male	0.93	8631
587	EMBOJ-2016-94857	Nielsen, Anne	Revise and Re-review	Chris Norbury,Donal O'Carroll,Olivia Rissland	Donal O'Carroll	Donal	male	1	11
588	EMBOJ-2016-94857	Nielsen, Anne	Revise and Re-review	Chris Norbury,Donal O'Carroll,Olivia Rissland	Olivia Rissland	Olivia	female	0.99	943
589	EMBOJ-2016-94871	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Bernhard Luscher,Robert Roeder	Bernhard Luscher	Bernhard	male	1	47
590	EMBOJ-2016-94871	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Bernhard Luscher,Robert Roeder	Robert Roeder	Robert	male	1	5222
591	EMBOJ-2016-94885	Nielsen, Anne	Revise and Re-review	Johannes Herrmann,André Schneider	Johannes Herrmann	Johannes	male	1	198
592	EMBOJ-2016-94885	Nielsen, Anne	Revise and Re-review	Johannes Herrmann,André Schneider	André Schneider	André	male	0.99	350
593	EMBOJ-2016-94921	Nielsen, Anne	Reject post review	Robert Blelloch,Nahum Sonenberg	Robert Blelloch	Robert	male	1	5222
594	EMBOJ-2016-94921	Nielsen, Anne	Reject post review	Robert Blelloch,Nahum Sonenberg	Nahum Sonenberg	Nahum	male	1	32
595	EMBOJ-2016-94929	Nielsen, Anne	Reject post review	Volker Haucke,Gregory Voth,Sandra Schmid 	Volker Haucke	Volker	male	1	31
596	EMBOJ-2016-94929	Nielsen, Anne	Reject post review	Volker Haucke,Gregory Voth,Sandra Schmid 	Gregory Voth	Gregory	male	1	721
597	EMBOJ-2016-94929	Nielsen, Anne	Reject post review	Volker Haucke,Gregory Voth,Sandra Schmid 	Sandra Schmid 	Sandra	female	1	4110
598	EMBOJ-2016-94983	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Nam-Hai Chua,Marjori A. Matzke	R. Keith Slotkin	R. Keith	None	NA	NA
599	EMBOJ-2016-94983	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Nam-Hai Chua,Marjori A. Matzke	Nam-Hai Chua	Nam-Hai	None	NA	NA
600	EMBOJ-2016-94983	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Nam-Hai Chua,Marjori A. Matzke	Marjori A. Matzke	Marjori A.	None	NA	NA
601	EMBOJ-2016-95021	Nielsen, Anne	Revise and Re-review	Osamu Nureki ,Andrew Leslie,Carola Hunte	Osamu Nureki 	Osamu	male	1	3
602	EMBOJ-2016-95021	Nielsen, Anne	Revise and Re-review	Osamu Nureki ,Andrew Leslie,Carola Hunte	Andrew Leslie	Andrew	male	1	5168
603	EMBOJ-2016-95021	Nielsen, Anne	Revise and Re-review	Osamu Nureki ,Andrew Leslie,Carola Hunte	Carola Hunte	Carola	female	1	172
604	EMBOJ-2016-95025	Nielsen, Anne	Reject post review	Sarah Woodson,Bertrand Seraphin,Joseph Piccirilli	Sarah Woodson	Sarah	female	1	8371
605	EMBOJ-2016-95025	Nielsen, Anne	Reject post review	Sarah Woodson,Bertrand Seraphin,Joseph Piccirilli	Bertrand Seraphin	Bertrand	male	0.97	117
606	EMBOJ-2016-95025	Nielsen, Anne	Reject post review	Sarah Woodson,Bertrand Seraphin,Joseph Piccirilli	Joseph Piccirilli	Joseph	male	0.99	2213
607	EMBOJ-2016-95039	Nielsen, Anne	Reject post review	Georg Stoecklin,Thomas Hansen,Witold Filipowicz	Georg Stoecklin	Georg	male	1	64
608	EMBOJ-2016-95039	Nielsen, Anne	Reject post review	Georg Stoecklin,Thomas Hansen,Witold Filipowicz	Thomas Hansen	Thomas	male	1	3753
609	EMBOJ-2016-95039	Nielsen, Anne	Reject post review	Georg Stoecklin,Thomas Hansen,Witold Filipowicz	Witold Filipowicz	Witold	male	1	7
610	EMBOJ-2016-95050	Nielsen, Anne	Revise and Re-review	Juan Mata,Symeon Siniossoglou,Erik Boye	Juan Mata	Juan	male	0.99	4584
611	EMBOJ-2016-95050	Nielsen, Anne	Revise and Re-review	Juan Mata,Symeon Siniossoglou,Erik Boye	Symeon Siniossoglou	Symeon	male	1	2
612	EMBOJ-2016-95050	Nielsen, Anne	Revise and Re-review	Juan Mata,Symeon Siniossoglou,Erik Boye	Erik Boye	Erik	male	0.99	1072
613	EMBOJ-2016-95126	Nielsen, Anne	Reject post review	Christian Muchardt,Wolfgang Fischle,Shiv I. S. Grewal	Christian Muchardt	Christian	male	0.99	2548
614	EMBOJ-2016-95126	Nielsen, Anne	Reject post review	Christian Muchardt,Wolfgang Fischle,Shiv I. S. Grewal	Wolfgang Fischle	Wolfgang	male	1	95
615	EMBOJ-2016-95126	Nielsen, Anne	Reject post review	Christian Muchardt,Wolfgang Fischle,Shiv I. S. Grewal	Shiv I. S. Grewal	Shiv I. S.	None	NA	NA
616	EMBOJ-2016-95161	Nielsen, Anne	Reject post review	Thomas Preiss,Ivan Topisirovic,Elisa Izaurralde	Thomas Preiss	Thomas	male	1	3753
617	EMBOJ-2016-95161	Nielsen, Anne	Reject post review	Thomas Preiss,Ivan Topisirovic,Elisa Izaurralde	Ivan Topisirovic	Ivan	male	1	1905
618	EMBOJ-2016-95161	Nielsen, Anne	Reject post review	Thomas Preiss,Ivan Topisirovic,Elisa Izaurralde	Elisa Izaurralde	Elisa	female	0.99	805
619	EMBOJ-2016-95164	Nielsen, Anne	Revise and Re-review	Olivia Rissland,Chris Norbury,Jeffrey Wilusz	Olivia Rissland	Olivia	female	0.99	943
620	EMBOJ-2016-95164	Nielsen, Anne	Revise and Re-review	Olivia Rissland,Chris Norbury,Jeffrey Wilusz	Chris Norbury	Chris	male	0.93	8631
621	EMBOJ-2016-95164	Nielsen, Anne	Revise and Re-review	Olivia Rissland,Chris Norbury,Jeffrey Wilusz	Jeffrey Wilusz	Jeffrey	male	1	932
622	EMBOJ-2016-95224	Nielsen, Anne	Reject post review	Gunter Meister,Sophie Polo,Dipanjan Chowdhury,Donal O'Carroll	Gunter Meister	Gunter	male	1	35
623	EMBOJ-2016-95224	Nielsen, Anne	Reject post review	Gunter Meister,Sophie Polo,Dipanjan Chowdhury,Donal O'Carroll	Sophie Polo	Sophie	female	1	1836
624	EMBOJ-2016-95224	Nielsen, Anne	Reject post review	Gunter Meister,Sophie Polo,Dipanjan Chowdhury,Donal O'Carroll	Dipanjan Chowdhury	Dipanjan	male	1	2
625	EMBOJ-2016-95224	Nielsen, Anne	Reject post review	Gunter Meister,Sophie Polo,Dipanjan Chowdhury,Donal O'Carroll	Donal O'Carroll	Donal	male	1	11
626	EMBOJ-2016-95295	Nielsen, Anne	Reject post review	Wendy Gilbert,Jamie Cate,Anne Willis	Wendy Gilbert	Wendy	female	0.99	1964
627	EMBOJ-2016-95295	Nielsen, Anne	Reject post review	Wendy Gilbert,Jamie Cate,Anne Willis	Jamie Cate	Jamie	male	0.53	2428
628	EMBOJ-2016-95295	Nielsen, Anne	Reject post review	Wendy Gilbert,Jamie Cate,Anne Willis	Anne Willis	Anne	female	1	2461
629	EMBOJ-2016-95323	Nielsen, Anne	Reject post review	Christian Tschudi,Torben Jensen	Christian Tschudi	Christian	male	0.99	2548
630	EMBOJ-2016-95323	Nielsen, Anne	Reject post review	Christian Tschudi,Torben Jensen	Torben Jensen	Torben	male	1	63
631	EMBOJ-2016-95335	Nielsen, Anne	Revise and Re-review	Mitchell Guttman,Adrian Bracken,Wendy Bickmore	Mitchell Guttman	Mitchell	male	0.99	345
632	EMBOJ-2016-95335	Nielsen, Anne	Revise and Re-review	Mitchell Guttman,Adrian Bracken,Wendy Bickmore	Adrian Bracken	Adrian	male	0.97	1515
633	EMBOJ-2016-95335	Nielsen, Anne	Revise and Re-review	Mitchell Guttman,Adrian Bracken,Wendy Bickmore	Wendy Bickmore	Wendy	female	0.99	1964
634	EMBOJ-2016-95376	Nielsen, Anne	Reject post review	Grant Dewson,Michael Ryan	Grant Dewson	Grant	male	1	592
635	EMBOJ-2016-95376	Nielsen, Anne	Reject post review	Grant Dewson,Michael Ryan	Michael Ryan	Michael	male	1	11094
636	EMBOJ-2016-95421	Nielsen, Anne	Reject post review	Emery H. Bresnick,Rachel Green,Maria Barna	Emery H. Bresnick	Emery H.	None	NA	NA
637	EMBOJ-2016-95421	Nielsen, Anne	Reject post review	Emery H. Bresnick,Rachel Green,Maria Barna	Rachel Green	Rachel	female	1	4021
638	EMBOJ-2016-95421	Nielsen, Anne	Reject post review	Emery H. Bresnick,Rachel Green,Maria Barna	Maria Barna	Maria	female	0.99	8402
639	EMBOJ-2016-95437	Nielsen, Anne	Reject post review	Myriam Gorospe,Tetsuro Hirose	Myriam Gorospe	Myriam	female	1	407
640	EMBOJ-2016-95437	Nielsen, Anne	Reject post review	Myriam Gorospe,Tetsuro Hirose	Tetsuro Hirose	Tetsuro	male	1	2
641	EMBOJ-2016-95445	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Pere Puigserver,Aristidis Moustakas	Pere Puigserver	Pere	male	0.97	36
642	EMBOJ-2016-95445	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Pere Puigserver,Aristidis Moustakas	Aristidis Moustakas	Aristidis	male	1	2
643	EMBOJ-2016-95495	Nielsen, Anne	Revise and Re-review	Panagiotis Ntziachristos,Jacques Ghysdael,Hassan Jumaa	Panagiotis Ntziachristos	Panagiotis	male	1	109
644	EMBOJ-2016-95495	Nielsen, Anne	Revise and Re-review	Panagiotis Ntziachristos,Jacques Ghysdael,Hassan Jumaa	Jacques Ghysdael	Jacques	male	0.99	280
645	EMBOJ-2016-95495	Nielsen, Anne	Revise and Re-review	Panagiotis Ntziachristos,Jacques Ghysdael,Hassan Jumaa	Hassan Jumaa	Hassan	male	0.99	612
646	EMBOJ-2016-95498	Nielsen, Anne	Reject post review	Vijay Tiwari,Meritxell Huch	Vijay Tiwari	Vijay	male	0.98	319
647	EMBOJ-2016-95498	Nielsen, Anne	Reject post review	Vijay Tiwari,Meritxell Huch	Meritxell Huch	Meritxell	female	1	40
648	EMBOJ-2016-95510	Nielsen, Anne	Reject post review	Lluís Ribas de Pouplana,Elena Conti,Pavel Ivanov	Lluís Ribas de Pouplana	Lluís Ribas de	None	NA	NA
649	EMBOJ-2016-95510	Nielsen, Anne	Reject post review	Lluís Ribas de Pouplana,Elena Conti,Pavel Ivanov	Elena Conti	Elena	female	1	1645
650	EMBOJ-2016-95510	Nielsen, Anne	Reject post review	Lluís Ribas de Pouplana,Elena Conti,Pavel Ivanov	Pavel Ivanov	Pavel	male	0.99	198
651	EMBOJ-2016-95561	Nielsen, Anne	Reject post review	Maite Huarte,Tae-Kyung Kim,Ingrid Grummt	Maite Huarte	Maite	female	1	83
652	EMBOJ-2016-95561	Nielsen, Anne	Reject post review	Maite Huarte,Tae-Kyung Kim,Ingrid Grummt	Tae-Kyung Kim	Tae-Kyung	None	NA	NA
653	EMBOJ-2016-95561	Nielsen, Anne	Reject post review	Maite Huarte,Tae-Kyung Kim,Ingrid Grummt	Ingrid Grummt	Ingrid	female	1	812
654	EMBOJ-2016-95579	Nielsen, Anne	Reject post review	Fred Berger,Claudia Köhler,Caroline Dean	Fred Berger	Fred	male	0.98	966
655	EMBOJ-2016-95579	Nielsen, Anne	Reject post review	Fred Berger,Claudia Köhler,Caroline Dean	Claudia Köhler	Claudia	female	1	3051
656	EMBOJ-2016-95579	Nielsen, Anne	Reject post review	Fred Berger,Claudia Köhler,Caroline Dean	Caroline Dean	Caroline	female	1	2457
657	EMBOJ-2016-95602	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Julie Law,Todd Blevins	R. Keith Slotkin	R. Keith	None	NA	NA
658	EMBOJ-2016-95602	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Julie Law,Todd Blevins	Julie Law	Julie	female	1	4260
659	EMBOJ-2016-95602	Nielsen, Anne	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Julie Law,Todd Blevins	Todd Blevins	Todd	male	1	847
660	EMBOJ-2016-95616	Nielsen, Anne	Revise and Re-review	Harm Kampinga,James Shorter,Helen Saibil	Harm Kampinga	Harm	male	1	7
661	EMBOJ-2016-95616	Nielsen, Anne	Revise and Re-review	Harm Kampinga,James Shorter,Helen Saibil	James Shorter	James	male	0.99	6359
662	EMBOJ-2016-95616	Nielsen, Anne	Revise and Re-review	Harm Kampinga,James Shorter,Helen Saibil	Helen Saibil	Helen	female	0.99	2201
663	EMBOJ-2016-95621	Nielsen, Anne	Revise and Re-review	Michel Werner,Patrick Cramer,David Shore	Michel Werner	Michel	male	0.96	729
664	EMBOJ-2016-95621	Nielsen, Anne	Revise and Re-review	Michel Werner,Patrick Cramer,David Shore	Patrick Cramer	Patrick	male	1	2877
665	EMBOJ-2016-95621	Nielsen, Anne	Revise and Re-review	Michel Werner,Patrick Cramer,David Shore	David Shore	David	male	1	12593
666	EMBOJ-2016-95639	Nielsen, Anne	Reject post review	Romain Koszul,Oliver J Rando,Daniel Larson	Romain Koszul	Romain	male	0.99	495
667	EMBOJ-2016-95639	Nielsen, Anne	Reject post review	Romain Koszul,Oliver J Rando,Daniel Larson	Oliver J Rando	Oliver J	None	NA	NA
668	EMBOJ-2016-95639	Nielsen, Anne	Reject post review	Romain Koszul,Oliver J Rando,Daniel Larson	Daniel Larson	Daniel	male	1	8180
669	EMBOJ-2016-95650	Nielsen, Anne	Reject post review	Federico Calegari,Lawrence Stanton,Didier Trono	Federico Calegari	Federico	male	1	686
670	EMBOJ-2016-95650	Nielsen, Anne	Reject post review	Federico Calegari,Lawrence Stanton,Didier Trono	Lawrence Stanton	Lawrence	male	1	393
671	EMBOJ-2016-95650	Nielsen, Anne	Reject post review	Federico Calegari,Lawrence Stanton,Didier Trono	Didier Trono	Didier	male	0.99	204
672	EMBOJ-2016-95676	Nielsen, Anne	Reject post review	Adrian Ferré-D'Amaré,Katja Petzold,Gideon Rechavi	Adrian Ferré-D'Amaré	Adrian	male	0.97	1515
673	EMBOJ-2016-95676	Nielsen, Anne	Reject post review	Adrian Ferré-D'Amaré,Katja Petzold,Gideon Rechavi	Katja Petzold	Katja	female	1	257
674	EMBOJ-2016-95676	Nielsen, Anne	Reject post review	Adrian Ferré-D'Amaré,Katja Petzold,Gideon Rechavi	Gideon Rechavi	Gideon	male	1	54
675	EMBOJ-2016-95685	Nielsen, Anne	Reject post review	Marco Muzi-Falconi,Priscilla Cooper,Maria Carmo-Fonseca	Marco Muzi-Falconi	Marco	male	0.99	2493
676	EMBOJ-2016-95685	Nielsen, Anne	Reject post review	Marco Muzi-Falconi,Priscilla Cooper,Maria Carmo-Fonseca	Priscilla Cooper	Priscilla	female	1	536
677	EMBOJ-2016-95685	Nielsen, Anne	Reject post review	Marco Muzi-Falconi,Priscilla Cooper,Maria Carmo-Fonseca	Maria Carmo-Fonseca	Maria	female	0.99	8402
678	EMBOJ-2016-95686	Nielsen, Anne	Reject post review	R. Keith Slotkin,Julie Law,Todd Blevins	R. Keith Slotkin	R. Keith	None	NA	NA
679	EMBOJ-2016-95686	Nielsen, Anne	Reject post review	R. Keith Slotkin,Julie Law,Todd Blevins	Julie Law	Julie	female	1	4260
680	EMBOJ-2016-95686	Nielsen, Anne	Reject post review	R. Keith Slotkin,Julie Law,Todd Blevins	Todd Blevins	Todd	male	1	847
681	EMBOJ-2016-95740	Nielsen, Anne	Revise and Re-review	Dirk Eick,David Price,David L. Bentley	Dirk Eick	Dirk	male	1	213
682	EMBOJ-2016-95740	Nielsen, Anne	Revise and Re-review	Dirk Eick,David Price,David L. Bentley	David Price	David	male	1	12593
683	EMBOJ-2016-95740	Nielsen, Anne	Revise and Re-review	Dirk Eick,David Price,David L. Bentley	David L. Bentley	David L.	None	NA	NA
684	EMBOJ-2016-95821	Nielsen, Anne	Reject post review	Yukihide Tomari,David Bartel,Helge Großhans	Yukihide Tomari	Yukihide	None	NA	NA
685	EMBOJ-2016-95821	Nielsen, Anne	Reject post review	Yukihide Tomari,David Bartel,Helge Großhans	David Bartel	David	male	1	12593
686	EMBOJ-2016-95821	Nielsen, Anne	Reject post review	Yukihide Tomari,David Bartel,Helge Großhans	Helge Großhans	Helge	male	0.93	28
687	EMBOJ-2016-95841	Nielsen, Anne	Revise and Re-review	Anne Bertolotti,Douglas Cyr,Jeffery Kelly	Anne Bertolotti	Anne	female	1	2461
688	EMBOJ-2016-95841	Nielsen, Anne	Revise and Re-review	Anne Bertolotti,Douglas Cyr,Jeffery Kelly	Douglas Cyr	Douglas	male	1	611
689	EMBOJ-2016-95841	Nielsen, Anne	Revise and Re-review	Anne Bertolotti,Douglas Cyr,Jeffery Kelly	Jeffery Kelly	Jeffery	male	1	148
690	EMBOJ-2016-95848	Nielsen, Anne	Revise and Re-review	Gordon Carmichael,Clifford Brangwynne,David L. Spector	Gordon Carmichael	Gordon	male	1	416
691	EMBOJ-2016-95848	Nielsen, Anne	Revise and Re-review	Gordon Carmichael,Clifford Brangwynne,David L. Spector	Clifford Brangwynne	Clifford	male	1	93
692	EMBOJ-2016-95848	Nielsen, Anne	Revise and Re-review	Gordon Carmichael,Clifford Brangwynne,David L. Spector	David L. Spector	David L.	None	NA	NA
693	EMBOJ-2016-95856	Nielsen, Anne	Reject post review	Craig Peterson,Peter Cheung,Christian Damgaard	Craig Peterson	Craig	male	1	1816
694	EMBOJ-2016-95856	Nielsen, Anne	Reject post review	Craig Peterson,Peter Cheung,Christian Damgaard	Peter Cheung	Peter	male	1	4373
695	EMBOJ-2016-95856	Nielsen, Anne	Reject post review	Craig Peterson,Peter Cheung,Christian Damgaard	Christian Damgaard	Christian	male	0.99	2548
696	EMBOJ-2016-95859	Nielsen, Anne	Reject post review	Saadi Khochbin,Angel Barco	Saadi Khochbin	Saadi	male	0.86	7
697	EMBOJ-2016-95859	Nielsen, Anne	Reject post review	Saadi Khochbin,Angel Barco	Angel Barco	Angel	male	0.61	1668
698	EMBOJ-2016-95929	Nielsen, Anne	Reject post review	Igor Ulitsky,Duncan Odom,Rory Johnson	Igor Ulitsky	Igor	male	1	345
699	EMBOJ-2016-95929	Nielsen, Anne	Reject post review	Igor Ulitsky,Duncan Odom,Rory Johnson	Duncan Odom	Duncan	male	1	261
700	EMBOJ-2016-95929	Nielsen, Anne	Reject post review	Igor Ulitsky,Duncan Odom,Rory Johnson	Rory Johnson	Rory	male	0.94	226
701	EMBOJ-2016-95959	Nielsen, Anne	Revise and Re-review	Amedee des Georges,Christian Spahn	Amedee des Georges	Amedee des	None	NA	NA
702	EMBOJ-2016-95959	Nielsen, Anne	Revise and Re-review	Amedee des Georges,Christian Spahn	Christian Spahn	Christian	male	0.99	2548
703	EMBOJ-2016-95970	Nielsen, Anne	Reject post review	Erik Sontheimer,Virginijus Siksnys	Erik Sontheimer	Erik	male	0.99	1072
704	EMBOJ-2016-95970	Nielsen, Anne	Reject post review	Erik Sontheimer,Virginijus Siksnys	Virginijus Siksnys	Virginijus	male	1	11
705	EMBOJ-2016-96012	Nielsen, Anne	Revise and Re-review	Ed Hurt,Joaquin Ortega,Marat Yusupov	Ed Hurt	Ed	male	1	824
706	EMBOJ-2016-96012	Nielsen, Anne	Revise and Re-review	Ed Hurt,Joaquin Ortega,Marat Yusupov	Joaquin Ortega	Joaquin	male	1	344
707	EMBOJ-2016-96012	Nielsen, Anne	Revise and Re-review	Ed Hurt,Joaquin Ortega,Marat Yusupov	Marat Yusupov	Marat	male	1	11
708	EMBOJ-2016-96045	Nielsen, Anne	Reject post review	Tom Misteli,Asifa Akhtar,Maria Elena Torres-Padilla	Tom Misteli	Tom	male	1	3736
709	EMBOJ-2016-96045	Nielsen, Anne	Reject post review	Tom Misteli,Asifa Akhtar,Maria Elena Torres-Padilla	Asifa Akhtar	Asifa	female	1	8
710	EMBOJ-2016-96045	Nielsen, Anne	Reject post review	Tom Misteli,Asifa Akhtar,Maria Elena Torres-Padilla	Maria Elena Torres-Padilla	Maria Elena	female	1	92
711	EMBOJ-2016-96127	Nielsen, Anne	Revise only	Gisela Storz,Pascale Romby,Bonnie Bassler	Gisela Storz	Gisela	female	0.99	234
712	EMBOJ-2016-96127	Nielsen, Anne	Revise only	Gisela Storz,Pascale Romby,Bonnie Bassler	Pascale Romby	Pascale	female	1	205
713	EMBOJ-2016-96127	Nielsen, Anne	Revise only	Gisela Storz,Pascale Romby,Bonnie Bassler	Bonnie Bassler	Bonnie	female	0.99	784
714	EMBOJ-2016-96129	Nielsen, Anne	Reject post review	Alexander Stark,Stephen Buratowski,Tamar Juven-Gershon	Alexander Stark	Alexander	male	1	1645
715	EMBOJ-2016-96129	Nielsen, Anne	Reject post review	Alexander Stark,Stephen Buratowski,Tamar Juven-Gershon	Stephen Buratowski	Stephen	male	1	2608
716	EMBOJ-2016-96129	Nielsen, Anne	Reject post review	Alexander Stark,Stephen Buratowski,Tamar Juven-Gershon	Tamar Juven-Gershon	Tamar	female	1	81
717	EMBOJ-2016-94443	Pulverer, Bernd	Revise and Re-Review - Border Line Reject	Peter McKinnon,Claus Sorensen,Marcos Malumbres	Peter McKinnon	Peter	male	1	4373
718	EMBOJ-2016-94443	Pulverer, Bernd	Revise and Re-Review - Border Line Reject	Peter McKinnon,Claus Sorensen,Marcos Malumbres	Claus Sorensen	Claus	male	0.88	119
719	EMBOJ-2016-94443	Pulverer, Bernd	Revise and Re-Review - Border Line Reject	Peter McKinnon,Claus Sorensen,Marcos Malumbres	Marcos Malumbres	Marcos	male	1	823
720	EMBOJ-2016-94506	Pulverer, Bernd	Reject Post Review - 2 Reviewers	Iain Cheeseman,Beth A. Sullivan	Iain Cheeseman	Iain	male	1	246
721	EMBOJ-2016-94506	Pulverer, Bernd	Reject Post Review - 2 Reviewers	Iain Cheeseman,Beth A. Sullivan	Beth A. Sullivan	Beth A.	None	NA	NA
722	EMBOJ-2016-94882	Pulverer, Bernd	Reject post review	Yukihide Tomari,Herve Vaucheret,Jozsef Burgyan	Yukihide Tomari	Yukihide	None	NA	NA
723	EMBOJ-2016-94882	Pulverer, Bernd	Reject post review	Yukihide Tomari,Herve Vaucheret,Jozsef Burgyan	Herve Vaucheret	Herve	male	1	14
724	EMBOJ-2016-94882	Pulverer, Bernd	Reject post review	Yukihide Tomari,Herve Vaucheret,Jozsef Burgyan	Jozsef Burgyan	Jozsef	male	1	24
725	EMBOJ-2016-95106	Pulverer, Bernd	Reject post review	Roland Kanaar,Stephen C. West,Carsten Sachse,Akira Shinohara	Roland Kanaar	Roland	male	1	255
726	EMBOJ-2016-95106	Pulverer, Bernd	Reject post review	Roland Kanaar,Stephen C. West,Carsten Sachse,Akira Shinohara	Stephen C. West	Stephen C.	None	NA	NA
727	EMBOJ-2016-95106	Pulverer, Bernd	Reject post review	Roland Kanaar,Stephen C. West,Carsten Sachse,Akira Shinohara	Carsten Sachse	Carsten	male	1	119
728	EMBOJ-2016-95106	Pulverer, Bernd	Reject post review	Roland Kanaar,Stephen C. West,Carsten Sachse,Akira Shinohara	Akira Shinohara	Akira	male	0.86	56
729	EMBOJ-2016-95345	Pulverer, Bernd	Revise and Re-review	Andrew N J McKenzie,Bart Lambrecht,Li Wu	Andrew N J McKenzie	Andrew N J	None	NA	NA
730	EMBOJ-2016-95345	Pulverer, Bernd	Revise and Re-review	Andrew N J McKenzie,Bart Lambrecht,Li Wu	Bart Lambrecht	Bart	male	0.99	242
731	EMBOJ-2016-95345	Pulverer, Bernd	Revise and Re-review	Andrew N J McKenzie,Bart Lambrecht,Li Wu	Li Wu	Li	female	0.66	274
732	EMBOJ-2016-95381	Pulverer, Bernd	Reject post review	Nullin Divecha,William G. Dunphy,Lee Zou	Nullin Divecha	Nullin	None	NA	NA
733	EMBOJ-2016-95381	Pulverer, Bernd	Reject post review	Nullin Divecha,William G. Dunphy,Lee Zou	William G. Dunphy	William G.	None	NA	NA
734	EMBOJ-2016-95381	Pulverer, Bernd	Reject post review	Nullin Divecha,William G. Dunphy,Lee Zou	Lee Zou	Lee	male	0.75	2089
735	EMBOJ-2016-95418	Pulverer, Bernd	Reject post review	Michael Hottiger,Bernhard Luscher	Michael Hottiger	Michael	male	1	11094
736	EMBOJ-2016-95418	Pulverer, Bernd	Reject post review	Michael Hottiger,Bernhard Luscher	Bernhard Luscher	Bernhard	male	1	47
737	EMBOJ-2015-93540	Vodermaier, Hartmut	Reject post review	Elmar Schiebel,Vincent Geli,Rodney Rothstein	Elmar Schiebel	Elmar	male	0.94	17
738	EMBOJ-2015-93540	Vodermaier, Hartmut	Reject post review	Elmar Schiebel,Vincent Geli,Rodney Rothstein	Vincent Geli	Vincent	male	1	1424
739	EMBOJ-2015-93540	Vodermaier, Hartmut	Reject post review	Elmar Schiebel,Vincent Geli,Rodney Rothstein	Rodney Rothstein	Rodney	male	1	319
740	EMBOJ-2015-93561	Vodermaier, Hartmut	Revise and Re-review	N. Patrick Higgins,Jonathan Baxter,Romain Koszul	N. Patrick Higgins	N. Patrick	None	NA	NA
741	EMBOJ-2015-93561	Vodermaier, Hartmut	Revise and Re-review	N. Patrick Higgins,Jonathan Baxter,Romain Koszul	Jonathan Baxter	Jonathan	male	1	3702
742	EMBOJ-2015-93561	Vodermaier, Hartmut	Revise and Re-review	N. Patrick Higgins,Jonathan Baxter,Romain Koszul	Romain Koszul	Romain	male	0.99	495
743	EMBOJ-2015-93741	Vodermaier, Hartmut	Revise and Re-review	Arthur Haas,Helen Walden,Catherine Day	Arthur Haas	Arthur	male	0.98	547
744	EMBOJ-2015-93741	Vodermaier, Hartmut	Revise and Re-review	Arthur Haas,Helen Walden,Catherine Day	Helen Walden	Helen	female	0.99	2201
745	EMBOJ-2015-93741	Vodermaier, Hartmut	Revise and Re-review	Arthur Haas,Helen Walden,Catherine Day	Catherine Day	Catherine	female	1	2372
746	EMBOJ-2015-93781	Vodermaier, Hartmut	Reject post review	Nicholas Dixon,Meindert Lamers,Jon M. Kaguni	Nicholas Dixon	Nicholas	male	1	1176
747	EMBOJ-2015-93781	Vodermaier, Hartmut	Reject post review	Nicholas Dixon,Meindert Lamers,Jon M. Kaguni	Meindert Lamers	Meindert	male	1	1
748	EMBOJ-2015-93781	Vodermaier, Hartmut	Reject post review	Nicholas Dixon,Meindert Lamers,Jon M. Kaguni	Jon M. Kaguni	Jon M.	None	NA	NA
749	EMBOJ-2016-93807	Vodermaier, Hartmut	Reject post review	Polina Shcherbakova,Roger Woodgate,Peter Burgers	Polina Shcherbakova	Polina	female	1	35
750	EMBOJ-2016-93807	Vodermaier, Hartmut	Reject post review	Polina Shcherbakova,Roger Woodgate,Peter Burgers	Roger Woodgate	Roger	male	1	1220
751	EMBOJ-2016-93807	Vodermaier, Hartmut	Reject post review	Polina Shcherbakova,Roger Woodgate,Peter Burgers	Peter Burgers	Peter	male	1	4373
752	EMBOJ-2016-93888	Vodermaier, Hartmut	Reject post review	Bruce Clurman,Cédric Blanpain,Vincenzo D'Angiolella	Bruce Clurman	Bruce	male	1	800
753	EMBOJ-2016-93888	Vodermaier, Hartmut	Reject post review	Bruce Clurman,Cédric Blanpain,Vincenzo D'Angiolella	Cédric Blanpain	Cédric	male	1	2
754	EMBOJ-2016-93888	Vodermaier, Hartmut	Reject post review	Bruce Clurman,Cédric Blanpain,Vincenzo D'Angiolella	Vincenzo D'Angiolella	Vincenzo	male	1	350
