unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
1	EMBOJ-2014-89809	Dumstrei, Karin	By author	Mickie Bhatia,Paul Tesar,Catherina Becker	Mickie Bhatia	Mickie	female	0.88	25
2	EMBOJ-2014-89809	Dumstrei, Karin	By author	Mickie Bhatia,Paul Tesar,Catherina Becker	Paul Tesar	Paul	male	1	5931
3	EMBOJ-2014-89809	Dumstrei, Karin	By author	Mickie Bhatia,Paul Tesar,Catherina Becker	Catherina Becker	Catherina	female	1	13
4	EMBOJ-2014-90556	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Edward Harhaj,Adolfo Garcia-Sastre	Edward Harhaj	Edward	male	1	1015
5	EMBOJ-2014-90556	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Edward Harhaj,Adolfo Garcia-Sastre	Adolfo Garcia-Sastre	Adolfo	male	1	192
6	EMBOJ-2014-90666	Dumstrei, Karin	Reject post review	Eric Gouaux,Alexander Sobolevsky	Eric Gouaux	Eric	male	1	4110
7	EMBOJ-2014-90666	Dumstrei, Karin	Reject post review	Eric Gouaux,Alexander Sobolevsky	Alexander Sobolevsky	Alexander	male	1	1645
8	EMBOJ-2014-90786	Dumstrei, Karin	Revise and Re-review	Rafi Ahmed,Mark Smyth	Rafi Ahmed	Rafi	male	0.78	55
9	EMBOJ-2014-90786	Dumstrei, Karin	Revise and Re-review	Rafi Ahmed,Mark Smyth	Mark Smyth	Mark	male	1	6176
10	EMBOJ-2014-90791	Dumstrei, Karin	Revise and Re-review	Florent Ginhoux	Florent Ginhoux	Florent	male	1	160
11	EMBOJ-2014-90793	Dumstrei, Karin	Reject post review	Nicolas Demaurex,Reinhold Penner,Thierry Soldati	Nicolas Demaurex	Nicolas	male	1	1953
12	EMBOJ-2014-90793	Dumstrei, Karin	Reject post review	Nicolas Demaurex,Reinhold Penner,Thierry Soldati	Reinhold Penner	Reinhold	male	1	9
13	EMBOJ-2014-90793	Dumstrei, Karin	Reject post review	Nicolas Demaurex,Reinhold Penner,Thierry Soldati	Thierry Soldati	Thierry	male	0.99	310
14	EMBOJ-2014-90808	Dumstrei, Karin	Revise and Re-review	David Rubinsztein,Lisa Ellerby,Nobuyuki Nukina	David Rubinsztein	David	male	1	12593
15	EMBOJ-2014-90808	Dumstrei, Karin	Revise and Re-review	David Rubinsztein,Lisa Ellerby,Nobuyuki Nukina	Lisa Ellerby	Lisa	female	1	6394
16	EMBOJ-2014-90808	Dumstrei, Karin	Revise and Re-review	David Rubinsztein,Lisa Ellerby,Nobuyuki Nukina	Nobuyuki Nukina	Nobuyuki	male	1	6
17	EMBOJ-2014-90867	Dumstrei, Karin	Reject post review	Francis Chan,Paolo Dellabona,David Wallach	Francis Chan	Francis	male	0.89	680
18	EMBOJ-2014-90867	Dumstrei, Karin	Reject post review	Francis Chan,Paolo Dellabona,David Wallach	Paolo Dellabona	Paolo	male	0.99	781
19	EMBOJ-2014-90867	Dumstrei, Karin	Reject post review	Francis Chan,Paolo Dellabona,David Wallach	David Wallach	David	male	1	12593
20	EMBOJ-2015-90962	Dumstrei, Karin	Reject post review	Walter Witke,Silvio Rizzoli,Matthew Rasband	Walter Witke	Walter	male	1	864
21	EMBOJ-2015-90962	Dumstrei, Karin	Reject post review	Walter Witke,Silvio Rizzoli,Matthew Rasband	Silvio Rizzoli	Silvio	male	1	183
22	EMBOJ-2015-90962	Dumstrei, Karin	Reject post review	Walter Witke,Silvio Rizzoli,Matthew Rasband	Matthew Rasband	Matthew	male	1	3338
23	EMBOJ-2015-91020	Dumstrei, Karin	Reject post review	Vishva Dixit,Zhaoyu Li,David Wallach	Vishva Dixit	Vishva	male	1	2
24	EMBOJ-2015-91020	Dumstrei, Karin	Reject post review	Vishva Dixit,Zhaoyu Li,David Wallach	Zhaoyu Li	Zhaoyu	male	1	1
25	EMBOJ-2015-91020	Dumstrei, Karin	Reject post review	Vishva Dixit,Zhaoyu Li,David Wallach	David Wallach	David	male	1	12593
26	EMBOJ-2015-91118	Dumstrei, Karin	Revise and Re-review	Anna Lasorella,Minoree Kohwi,David Rowitch	Anna Lasorella	Anna	female	1	4755
27	EMBOJ-2015-91118	Dumstrei, Karin	Revise and Re-review	Anna Lasorella,Minoree Kohwi,David Rowitch	Minoree Kohwi	Minoree	None	NA	NA
28	EMBOJ-2015-91118	Dumstrei, Karin	Revise and Re-review	Anna Lasorella,Minoree Kohwi,David Rowitch	David Rowitch	David	male	1	12593
29	EMBOJ-2015-91181	Dumstrei, Karin	Reject post review	Philip Barker,Thomas Gillingwater	Philip Barker	Philip	male	1	1097
30	EMBOJ-2015-91181	Dumstrei, Karin	Reject post review	Philip Barker,Thomas Gillingwater	Thomas Gillingwater	Thomas	male	1	3753
31	EMBOJ-2015-91348	Dumstrei, Karin	Revise and Re-review	Benedikt Berninger,Ana Martin-Villalba,Sebastian Jessberger	Benedikt Berninger	Benedikt	male	1	26
32	EMBOJ-2015-91348	Dumstrei, Karin	Revise and Re-review	Benedikt Berninger,Ana Martin-Villalba,Sebastian Jessberger	Ana Martin-Villalba	Ana	female	0.99	3621
33	EMBOJ-2015-91348	Dumstrei, Karin	Revise and Re-review	Benedikt Berninger,Ana Martin-Villalba,Sebastian Jessberger	Sebastian Jessberger	Sebastian	male	1	1459
34	EMBOJ-2015-91397	Dumstrei, Karin	Revise and Re-review	Philipp Kahle,Ted Dawson,Peter-Christian Kloehn	Philipp Kahle	Philipp	male	1	205
35	EMBOJ-2015-91397	Dumstrei, Karin	Revise and Re-review	Philipp Kahle,Ted Dawson,Peter-Christian Kloehn	Ted Dawson	Ted	male	1	376
36	EMBOJ-2015-91397	Dumstrei, Karin	Revise and Re-review	Philipp Kahle,Ted Dawson,Peter-Christian Kloehn	Peter-Christian Kloehn	Peter-Christian	None	NA	NA
37	EMBOJ-2015-91399	Dumstrei, Karin	Revise and Re-review	Edward Fon,Konstanze Winklhofer,Gabor Kovacs	Edward Fon	Edward	male	1	1015
38	EMBOJ-2015-91399	Dumstrei, Karin	Revise and Re-review	Edward Fon,Konstanze Winklhofer,Gabor Kovacs	Konstanze Winklhofer	Konstanze	female	1	5
39	EMBOJ-2015-91399	Dumstrei, Karin	Revise and Re-review	Edward Fon,Konstanze Winklhofer,Gabor Kovacs	Gabor Kovacs	Gabor	male	1	31
40	EMBOJ-2015-91407	Dumstrei, Karin	Revise and Re-review	Stuart Calderwood,Paul Crocker	Stuart Calderwood	Stuart	male	0.99	759
41	EMBOJ-2015-91407	Dumstrei, Karin	Revise and Re-review	Stuart Calderwood,Paul Crocker	Paul Crocker	Paul	male	1	5931
42	EMBOJ-2015-91416	Dumstrei, Karin	Reject post review	Dennis W. Metzger,Victor Huber,Francois Trottein	Dennis W. Metzger	Dennis W.	None	NA	NA
43	EMBOJ-2015-91416	Dumstrei, Karin	Reject post review	Dennis W. Metzger,Victor Huber,Francois Trottein	Victor Huber	Victor	male	1	2234
44	EMBOJ-2015-91416	Dumstrei, Karin	Reject post review	Dennis W. Metzger,Victor Huber,Francois Trottein	Francois Trottein	Francois	male	1	290
45	EMBOJ-2015-91459	Dumstrei, Karin	Revise and Re-review	Stephen Hedrick,Steve C. Jameson	Stephen Hedrick	Stephen	male	1	2608
46	EMBOJ-2015-91459	Dumstrei, Karin	Revise and Re-review	Stephen Hedrick,Steve C. Jameson	Steve C. Jameson	Steve C.	None	NA	NA
47	EMBOJ-2015-91468	Dumstrei, Karin	Accept	Michael Heneka	Michael Heneka	Michael	male	1	11094
48	EMBOJ-2015-91488	Dumstrei, Karin	Revise and Re-review	Michal Schwartz,Melanie Greter	Michal Schwartz	Michal	male	0.75	360
49	EMBOJ-2015-91488	Dumstrei, Karin	Revise and Re-review	Michal Schwartz,Melanie Greter	Melanie Greter	Melanie	female	1	2137
50	EMBOJ-2015-91578	Dumstrei, Karin	Reject post review	Michael Gale Jr.	Michael Gale Jr.	Michael Gale	None	NA	NA
51	EMBOJ-2015-91591	Dumstrei, Karin	Reject post review	Adolfo Garcia-Sastre,Zhijian Chen	Adolfo Garcia-Sastre	Adolfo	male	1	192
52	EMBOJ-2015-91591	Dumstrei, Karin	Reject post review	Adolfo Garcia-Sastre,Zhijian Chen	Zhijian Chen	Zhijian	male	1	1
53	EMBOJ-2015-91700	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Gerhard Schratt,Stefania Nicoli,Federico Calegari	Gerhard Schratt	Gerhard	male	1	49
54	EMBOJ-2015-91700	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Gerhard Schratt,Stefania Nicoli,Federico Calegari	Stefania Nicoli	Stefania	female	0.99	396
55	EMBOJ-2015-91700	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Gerhard Schratt,Stefania Nicoli,Federico Calegari	Federico Calegari	Federico	male	1	686
56	EMBOJ-2015-91708	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Todd Golde,Stefan Prokop	Todd Golde	Todd	male	1	847
57	EMBOJ-2015-91708	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Todd Golde,Stefan Prokop	Stefan Prokop	Stefan	male	1	917
58	EMBOJ-2015-91723	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Christopher Aiken,Michael Emerman	Christopher Aiken	Christopher	male	1	2339
59	EMBOJ-2015-91723	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Christopher Aiken,Michael Emerman	Michael Emerman	Michael	male	1	11094
60	EMBOJ-2015-91781	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Daniel Krappmann,Vishva Dixit	Daniel Krappmann	Daniel	male	1	8180
61	EMBOJ-2015-91781	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Daniel Krappmann,Vishva Dixit	Vishva Dixit	Vishva	male	1	2
62	EMBOJ-2015-91805	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Cathrin Brisken,Christopher Ormandy	Cathrin Brisken	Cathrin	female	1	12
63	EMBOJ-2015-91805	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Cathrin Brisken,Christopher Ormandy	Christopher Ormandy	Christopher	male	1	2339
64	EMBOJ-2015-91866	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Gabriel Corfas,Barbara Canlon	Gabriel Corfas	Gabriel	male	0.99	1674
65	EMBOJ-2015-91866	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Gabriel Corfas,Barbara Canlon	Barbara Canlon	Barbara	female	1	2837
66	EMBOJ-2015-91885	Dumstrei, Karin	Revise and Re-review	Matthijs Verhage,Ling-Gang Wu,Didier Dulon	Matthijs Verhage	Matthijs	male	1	12
67	EMBOJ-2015-91885	Dumstrei, Karin	Revise and Re-review	Matthijs Verhage,Ling-Gang Wu,Didier Dulon	Ling-Gang Wu	Ling-Gang	None	NA	NA
68	EMBOJ-2015-91885	Dumstrei, Karin	Revise and Re-review	Matthijs Verhage,Ling-Gang Wu,Didier Dulon	Didier Dulon	Didier	male	0.99	204
69	EMBOJ-2015-91888	Dumstrei, Karin	Revise and Re-review	Ricardo Rajsbaum,Thorsten Hoppe,Paul Freemont	Ricardo Rajsbaum	Ricardo	male	1	1916
70	EMBOJ-2015-91888	Dumstrei, Karin	Revise and Re-review	Ricardo Rajsbaum,Thorsten Hoppe,Paul Freemont	Thorsten Hoppe	Thorsten	male	1	32
71	EMBOJ-2015-91888	Dumstrei, Karin	Revise and Re-review	Ricardo Rajsbaum,Thorsten Hoppe,Paul Freemont	Paul Freemont	Paul	male	1	5931
72	EMBOJ-2015-92035	Dumstrei, Karin	Reject post review	Yasunori Hayashi,Samuel E. Gandy,Yueming Li	Yasunori Hayashi	Yasunori	None	NA	NA
73	EMBOJ-2015-92035	Dumstrei, Karin	Reject post review	Yasunori Hayashi,Samuel E. Gandy,Yueming Li	Samuel E. Gandy	Samuel E.	None	NA	NA
74	EMBOJ-2015-92035	Dumstrei, Karin	Reject post review	Yasunori Hayashi,Samuel E. Gandy,Yueming Li	Yueming Li	Yueming	None	NA	NA
75	EMBOJ-2015-92042	Dumstrei, Karin	Revise only	Claudio Hetz,Chad Dickey,Taisuke Tomita	Claudio Hetz	Claudio	male	1	854
76	EMBOJ-2015-92042	Dumstrei, Karin	Revise only	Claudio Hetz,Chad Dickey,Taisuke Tomita	Chad Dickey	Chad	male	1	1028
77	EMBOJ-2015-92042	Dumstrei, Karin	Revise only	Claudio Hetz,Chad Dickey,Taisuke Tomita	Taisuke Tomita	Taisuke	male	1	1
78	EMBOJ-2015-92045	Dumstrei, Karin	Reject post review	Takeshi Iwatsubo,Ted Dawson,Philipp Kahle	Takeshi Iwatsubo	Takeshi	male	1	20
79	EMBOJ-2015-92045	Dumstrei, Karin	Reject post review	Takeshi Iwatsubo,Ted Dawson,Philipp Kahle	Ted Dawson	Ted	male	1	376
80	EMBOJ-2015-92045	Dumstrei, Karin	Reject post review	Takeshi Iwatsubo,Ted Dawson,Philipp Kahle	Philipp Kahle	Philipp	male	1	205
81	EMBOJ-2015-92081	Dumstrei, Karin	Revise and Re-review	Stefano Piccolo,Andrew Aplin,Thomas Graeber	Stefano Piccolo	Stefano	male	1	732
82	EMBOJ-2015-92081	Dumstrei, Karin	Revise and Re-review	Stefano Piccolo,Andrew Aplin,Thomas Graeber	Andrew Aplin	Andrew	male	1	5168
83	EMBOJ-2015-92081	Dumstrei, Karin	Revise and Re-review	Stefano Piccolo,Andrew Aplin,Thomas Graeber	Thomas Graeber	Thomas	male	1	3753
84	EMBOJ-2015-92104	Dumstrei, Karin	Reject post review	Bruno Klaholz,Ruben L Gonzalez	Bruno Klaholz	Bruno	male	1	926
85	EMBOJ-2015-92104	Dumstrei, Karin	Reject post review	Bruno Klaholz,Ruben L Gonzalez	Ruben L Gonzalez	Ruben L	None	NA	NA
86	EMBOJ-2015-92107	Dumstrei, Karin	Reject post review	Mark Hoon,Diana Bautista	Mark Hoon	Mark	male	1	6176
87	EMBOJ-2015-92107	Dumstrei, Karin	Reject post review	Mark Hoon,Diana Bautista	Diana Bautista	Diana	female	0.99	2885
88	EMBOJ-2015-92116	Dumstrei, Karin	Revise and Re-review	Martin Eilers,Bing Lim	Martin Eilers	Martin	male	1	3568
89	EMBOJ-2015-92116	Dumstrei, Karin	Revise and Re-review	Martin Eilers,Bing Lim	Bing Lim	Bing	female	0.62	37
90	EMBOJ-2015-92188	Dumstrei, Karin	Revise and Re-review	Jonas Muhr,Gert Jansen	Jonas Muhr	Jonas	male	1	628
91	EMBOJ-2015-92188	Dumstrei, Karin	Revise and Re-review	Jonas Muhr,Gert Jansen	Gert Jansen	Gert	male	1	48
92	EMBOJ-2015-92224	Dumstrei, Karin	Revise and Re-review	Francisco Baralle,Guy Rouleau,Rockland Wiseman	Francisco Baralle	Francisco	male	1	1513
93	EMBOJ-2015-92224	Dumstrei, Karin	Revise and Re-review	Francisco Baralle,Guy Rouleau,Rockland Wiseman	Guy Rouleau	Guy	male	1	445
94	EMBOJ-2015-92224	Dumstrei, Karin	Revise and Re-review	Francisco Baralle,Guy Rouleau,Rockland Wiseman	Rockland Wiseman	Rockland	male	1	1
95	EMBOJ-2015-92237	Dumstrei, Karin	Revise and Re-review	Tony Hunter,Katrin Rittinger,Kylie Walters	Tony Hunter	Tony	male	1	3071
96	EMBOJ-2015-92237	Dumstrei, Karin	Revise and Re-review	Tony Hunter,Katrin Rittinger,Kylie Walters	Katrin Rittinger	Katrin	female	1	193
97	EMBOJ-2015-92237	Dumstrei, Karin	Revise and Re-review	Tony Hunter,Katrin Rittinger,Kylie Walters	Kylie Walters	Kylie	female	1	441
98	EMBOJ-2015-92244	Dumstrei, Karin	Revise and Re-review	Volker Haucke,Pablo Castillo	Volker Haucke	Volker	male	1	31
99	EMBOJ-2015-92244	Dumstrei, Karin	Revise and Re-review	Volker Haucke,Pablo Castillo	Pablo Castillo	Pablo	male	1	1653
100	EMBOJ-2015-92337	Dumstrei, Karin	Revise and Re-review	Katrin Rittinger	Katrin Rittinger	Katrin	female	1	193
101	EMBOJ-2015-92359	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Wesley I. Sundquist	Wesley I.	None	NA	NA
102	EMBOJ-2015-92359	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Félix Rey	Félix	male	1	35
103	EMBOJ-2015-92359	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Owen Pornillos	Owen	male	0.99	240
104	EMBOJ-2015-92372	Dumstrei, Karin	Revise and Re-review	Isabel Fariñas,Brad St. Croix,Benedikt Berninger	Isabel Fariñas	Isabel	female	1	1094
105	EMBOJ-2015-92372	Dumstrei, Karin	Revise and Re-review	Isabel Fariñas,Brad St. Croix,Benedikt Berninger	Brad St. Croix	Brad St.	None	NA	NA
106	EMBOJ-2015-92372	Dumstrei, Karin	Revise and Re-review	Isabel Fariñas,Brad St. Croix,Benedikt Berninger	Benedikt Berninger	Benedikt	male	1	26
107	EMBOJ-2015-92430	Dumstrei, Karin	Reject post review	Shizuo Akira,Shashi Bala,Michael Karin	Shizuo Akira	Shizuo	None	NA	NA
108	EMBOJ-2015-92430	Dumstrei, Karin	Reject post review	Shizuo Akira,Shashi Bala,Michael Karin	Shashi Bala	Shashi	male	0.71	31
109	EMBOJ-2015-92430	Dumstrei, Karin	Reject post review	Shizuo Akira,Shashi Bala,Michael Karin	Michael Karin	Michael	male	1	11094
110	EMBOJ-2015-92517	Dumstrei, Karin	Reject post review	Stefano Casola,Didier Trono,Richard Austin	Stefano Casola	Stefano	male	1	732
111	EMBOJ-2015-92517	Dumstrei, Karin	Reject post review	Stefano Casola,Didier Trono,Richard Austin	Didier Trono	Didier	male	0.99	204
112	EMBOJ-2015-92517	Dumstrei, Karin	Reject post review	Stefano Casola,Didier Trono,Richard Austin	Richard Austin	Richard	male	1	4381
113	EMBOJ-2015-92524	Dumstrei, Karin	Revise and Re-review	William Schafer,Rockland Wiseman,Anat Ben-Zvi	William Schafer	William	male	1	2626
114	EMBOJ-2015-92524	Dumstrei, Karin	Revise and Re-review	William Schafer,Rockland Wiseman,Anat Ben-Zvi	Rockland Wiseman	Rockland	male	1	1
115	EMBOJ-2015-92524	Dumstrei, Karin	Revise and Re-review	William Schafer,Rockland Wiseman,Anat Ben-Zvi	Anat Ben-Zvi	Anat	female	0.98	46
116	EMBOJ-2015-92534	Dumstrei, Karin	Revise and Re-review	Matthias Merkenschlager,Gerd Blobel,Michael Krangel	Matthias Merkenschlager	Matthias	male	1	257
117	EMBOJ-2015-92534	Dumstrei, Karin	Revise and Re-review	Matthias Merkenschlager,Gerd Blobel,Michael Krangel	Gerd Blobel	Gerd	female	0.52	54
118	EMBOJ-2015-92534	Dumstrei, Karin	Revise and Re-review	Matthias Merkenschlager,Gerd Blobel,Michael Krangel	Michael Krangel	Michael	male	1	11094
119	EMBOJ-2015-92559	Dumstrei, Karin	Revise and Re-review	Dorothee Dormann,Michael Sendtner,Jacqueline Mitchell	Dorothee Dormann	Dorothee	female	1	36
120	EMBOJ-2015-92559	Dumstrei, Karin	Revise and Re-review	Dorothee Dormann,Michael Sendtner,Jacqueline Mitchell	Michael Sendtner	Michael	male	1	11094
121	EMBOJ-2015-92559	Dumstrei, Karin	Revise and Re-review	Dorothee Dormann,Michael Sendtner,Jacqueline Mitchell	Jacqueline Mitchell	Jacqueline	female	1	1016
122	EMBOJ-2015-92602	Dumstrei, Karin	Reject post review	Stephane Meresse,Michael Hensel,Javier Pizarro-Cerda	Stephane Meresse	Stephane	male	0.99	221
123	EMBOJ-2015-92602	Dumstrei, Karin	Reject post review	Stephane Meresse,Michael Hensel,Javier Pizarro-Cerda	Michael Hensel	Michael	male	1	11094
124	EMBOJ-2015-92602	Dumstrei, Karin	Reject post review	Stephane Meresse,Michael Hensel,Javier Pizarro-Cerda	Javier Pizarro-Cerda	Javier	male	1	1975
125	EMBOJ-2015-92623	Dumstrei, Karin	Reject post review	Todd Golde,Chad Dickey	Todd Golde	Todd	male	1	847
126	EMBOJ-2015-92623	Dumstrei, Karin	Reject post review	Todd Golde,Chad Dickey	Chad Dickey	Chad	male	1	1028
127	EMBOJ-2015-92631	Dumstrei, Karin	Reject post review	Todd Golde,Chad Dickey	Todd Golde	Todd	male	1	847
128	EMBOJ-2015-92631	Dumstrei, Karin	Reject post review	Todd Golde,Chad Dickey	Chad Dickey	Chad	male	1	1028
129	EMBOJ-2015-92651	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Wesley I. Sundquist	Wesley I.	None	NA	NA
130	EMBOJ-2015-92651	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Félix Rey	Félix	male	1	35
131	EMBOJ-2015-92651	Dumstrei, Karin	Revise and Re-review	Wesley I. Sundquist,Félix Rey,Owen Pornillos	Owen Pornillos	Owen	male	0.99	240
132	EMBOJ-2015-92649	Dumstrei, Karin	Revise and Re-review	Allan Mowat,John Grainger,Greg Barton	Allan Mowat	Allan	male	1	590
133	EMBOJ-2015-92649	Dumstrei, Karin	Revise and Re-review	Allan Mowat,John Grainger,Greg Barton	John Grainger	John	male	0.99	9931
134	EMBOJ-2015-92649	Dumstrei, Karin	Revise and Re-review	Allan Mowat,John Grainger,Greg Barton	Greg Barton	Greg	male	1	1852
135	EMBOJ-2015-92652	Dumstrei, Karin	Revise only	Mickie Bhatia	Mickie Bhatia	Mickie	female	0.88	25
136	EMBOJ-2015-92669	Dumstrei, Karin	Reject post review	Christoph Wuelfing	Christoph Wuelfing	Christoph	male	1	192
137	EMBOJ-2015-92701	Dumstrei, Karin	Revise and Re-review	Silvio Rizzoli,Tobias Moser	Silvio Rizzoli	Silvio	male	1	183
138	EMBOJ-2015-92701	Dumstrei, Karin	Revise and Re-review	Silvio Rizzoli,Tobias Moser	Tobias Moser	Tobias	male	1	352
139	EMBOJ-2015-92706	Dumstrei, Karin	Reject post review	Marjorie Brand,Berthold Gottgens	Marjorie Brand	Marjorie	female	0.99	342
140	EMBOJ-2015-92706	Dumstrei, Karin	Reject post review	Marjorie Brand,Berthold Gottgens	Berthold Gottgens	Berthold	male	1	4
141	EMBOJ-2015-92748	Dumstrei, Karin	Revise only	John Hardy,Jurgen Gotz	John Hardy	John	male	0.99	9931
142	EMBOJ-2015-92748	Dumstrei, Karin	Revise only	John Hardy,Jurgen Gotz	Jurgen Gotz	Jurgen	male	0.97	36
143	EMBOJ-2015-92853	Dumstrei, Karin	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Andrzej Wierzbicki,Ortrun Mittelsten Scheid	R. Keith Slotkin	R. Keith	None	NA	NA
144	EMBOJ-2015-92853	Dumstrei, Karin	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Andrzej Wierzbicki,Ortrun Mittelsten Scheid	Andrzej Wierzbicki	Andrzej	male	0.98	50
145	EMBOJ-2015-92853	Dumstrei, Karin	Revise and Re-Review - Border Line Reject	R. Keith Slotkin,Andrzej Wierzbicki,Ortrun Mittelsten Scheid	Ortrun Mittelsten Scheid	Ortrun Mittelsten	None	NA	NA
146	EMBOJ-2015-93027	Dumstrei, Karin	Revise only	Michael Dustin,Doreen A. Cantrell	Michael Dustin	Michael	male	1	11094
147	EMBOJ-2015-93027	Dumstrei, Karin	Revise only	Michael Dustin,Doreen A. Cantrell	Doreen A. Cantrell	Doreen A.	None	NA	NA
148	EMBOJ-2015-93070	Dumstrei, Karin	Revise and Re-review	Mike Fainzilber,Giles Hardingham	Mike Fainzilber	Mike	male	1	5595
149	EMBOJ-2015-93070	Dumstrei, Karin	Revise and Re-review	Mike Fainzilber,Giles Hardingham	Giles Hardingham	Giles	male	0.86	77
150	EMBOJ-2015-93088	Dumstrei, Karin	Reject post review	Zhaoyu Li,David Wallach	Zhaoyu Li	Zhaoyu	male	1	1
151	EMBOJ-2015-93088	Dumstrei, Karin	Reject post review	Zhaoyu Li,David Wallach	David Wallach	David	male	1	12593
152	EMBOJ-2015-93098	Dumstrei, Karin	Reject post review	Stephen Moss,Antoine Triller,Beatriz Rico	Stephen Moss	Stephen	male	1	2608
153	EMBOJ-2015-93098	Dumstrei, Karin	Reject post review	Stephen Moss,Antoine Triller,Beatriz Rico	Antoine Triller	Antoine	male	1	411
154	EMBOJ-2015-93098	Dumstrei, Karin	Reject post review	Stephen Moss,Antoine Triller,Beatriz Rico	Beatriz Rico	Beatriz	female	1	829
155	EMBOJ-2015-93193	Dumstrei, Karin	Reject post review	Alexey Ruzov,Federico Calegari	Alexey Ruzov	Alexey	male	1	45
156	EMBOJ-2015-93193	Dumstrei, Karin	Reject post review	Alexey Ruzov,Federico Calegari	Federico Calegari	Federico	male	1	686
157	EMBOJ-2015-93246	Dumstrei, Karin	Reject post review	Kenneth M. Murphy,Gioacchino Natoli,Slimane AIT-SI-ALI	Kenneth M. Murphy	Kenneth M.	None	NA	NA
158	EMBOJ-2015-93246	Dumstrei, Karin	Reject post review	Kenneth M. Murphy,Gioacchino Natoli,Slimane AIT-SI-ALI	Gioacchino Natoli	Gioacchino	male	1	8
159	EMBOJ-2015-93246	Dumstrei, Karin	Reject post review	Kenneth M. Murphy,Gioacchino Natoli,Slimane AIT-SI-ALI	Slimane AIT-SI-ALI	Slimane	male	1	7
160	EMBOJ-2015-93262	Dumstrei, Karin	Reject post review	Domagoj Vucic,Kazuhiro Iwai,Daniel Krappmann	Domagoj Vucic	Domagoj	male	1	34
161	EMBOJ-2015-93262	Dumstrei, Karin	Reject post review	Domagoj Vucic,Kazuhiro Iwai,Daniel Krappmann	Kazuhiro Iwai	Kazuhiro	male	1	9
162	EMBOJ-2015-93262	Dumstrei, Karin	Reject post review	Domagoj Vucic,Kazuhiro Iwai,Daniel Krappmann	Daniel Krappmann	Daniel	male	1	8180
163	EMBOJ-2015-93312	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Martin Kerschensteiner,Jae Lee	Martin Kerschensteiner	Martin	male	1	3568
164	EMBOJ-2015-93312	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Martin Kerschensteiner,Jae Lee	Jae Lee	Jae	male	0.58	90
165	EMBOJ-2015-93339	Dumstrei, Karin	Revise and Re-review	Nicolas Manel,Axel Roers,Andrew Bowie	Nicolas Manel	Nicolas	male	1	1953
166	EMBOJ-2015-93339	Dumstrei, Karin	Revise and Re-review	Nicolas Manel,Axel Roers,Andrew Bowie	Axel Roers	Axel	male	0.98	283
167	EMBOJ-2015-93339	Dumstrei, Karin	Revise and Re-review	Nicolas Manel,Axel Roers,Andrew Bowie	Andrew Bowie	Andrew	male	1	5168
168	EMBOJ-2015-93350	Dumstrei, Karin	Revise and Re-review	Fen-Biao Gao,Luc Dupuis,Patrik Verstreken	Fen-Biao Gao	Fen-Biao	None	NA	NA
169	EMBOJ-2015-93350	Dumstrei, Karin	Revise and Re-review	Fen-Biao Gao,Luc Dupuis,Patrik Verstreken	Luc Dupuis	Luc	male	0.97	258
170	EMBOJ-2015-93350	Dumstrei, Karin	Revise and Re-review	Fen-Biao Gao,Luc Dupuis,Patrik Verstreken	Patrik Verstreken	Patrik	male	1	194
171	EMBOJ-2015-93356	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Guillermina Lopez-Bendito,Haruhiko Bito	Guillermina Lopez-Bendito	Guillermina	female	1	54
172	EMBOJ-2015-93356	Dumstrei, Karin	Reject Post Review - 2 Reviewers	Guillermina Lopez-Bendito,Haruhiko Bito	Haruhiko Bito	Haruhiko	male	1	1
173	EMBOJ-2015-93375	Dumstrei, Karin	Reject post review	Eric Huseby,Mark Daniels	Eric Huseby	Eric	male	1	4110
