unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
778	EMBOJ-2017-98441	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Martin Eilers,Tae-Kyung Kim,Sven Diederichs	Sven Diederichs	Sven	male	0.97	253
779	EMBOJ-2017-98449	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Adrian Bracken,Amanda Fisher,Roberto Bonasio	Adrian Bracken	Adrian	male	0.97	1515
780	EMBOJ-2017-98449	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Adrian Bracken,Amanda Fisher,Roberto Bonasio	Amanda Fisher	Amanda	female	1	4907
781	EMBOJ-2017-98449	Nielsen, Anne	Revise and Re-Review - Border Line Reject	Adrian Bracken,Amanda Fisher,Roberto Bonasio	Roberto Bonasio	Roberto	male	1	1956
782	EMBOJ-2017-98452	Nielsen, Anne	Revise and Re-review	Jernej Ule,Vicente Pelechano	Jernej Ule	Jernej	male	1	20
783	EMBOJ-2017-98452	Nielsen, Anne	Revise and Re-review	Jernej Ule,Vicente Pelechano	Vicente Pelechano	Vicente	male	1	267
784	EMBOJ-2017-98476	Nielsen, Anne	Reject post review	Julian Sale,Junjie Chen,Marie-Noëlle Prioleau	Julian Sale	Julian	male	1	1079
785	EMBOJ-2017-98476	Nielsen, Anne	Reject post review	Julian Sale,Junjie Chen,Marie-Noëlle Prioleau	Junjie Chen	Junjie	male	1	1
786	EMBOJ-2017-98476	Nielsen, Anne	Reject post review	Julian Sale,Junjie Chen,Marie-Noëlle Prioleau	Marie-Noëlle Prioleau	Marie-Noëlle	female	1	7
787	EMBOJ-2017-98482	Nielsen, Anne	Revise and Re-review	Claudia Köhler,Ortrun Mittelsten Scheid,Jane Parker	Claudia Köhler	Claudia	female	1	3051
788	EMBOJ-2017-98482	Nielsen, Anne	Revise and Re-review	Claudia Köhler,Ortrun Mittelsten Scheid,Jane Parker	Ortrun Mittelsten Scheid	Ortrun Mittelsten	None	NA	NA
789	EMBOJ-2017-98482	Nielsen, Anne	Revise and Re-review	Claudia Köhler,Ortrun Mittelsten Scheid,Jane Parker	Jane Parker	Jane	female	0.99	1796
790	EMBOJ-2017-98499	Nielsen, Anne	Revise and Re-review	Arlen Johnson,Christian Spahn,Alan Warren	Arlen Johnson	Arlen	female	0.52	25
791	EMBOJ-2017-98499	Nielsen, Anne	Revise and Re-review	Arlen Johnson,Christian Spahn,Alan Warren	Christian Spahn	Christian	male	0.99	2548
792	EMBOJ-2017-98499	Nielsen, Anne	Revise and Re-review	Arlen Johnson,Christian Spahn,Alan Warren	Alan Warren	Alan	male	1	2079
793	EMBOJ-2017-98501	Nielsen, Anne	Revise and Re-review	Palmiro Cantatore,Andre Schneider	Palmiro Cantatore	Palmiro	None	NA	NA
794	EMBOJ-2017-98501	Nielsen, Anne	Revise and Re-review	Palmiro Cantatore,Andre Schneider	Andre Schneider	Andre	male	0.93	860
795	EMBOJ-2017-98515	Nielsen, Anne	Revise and Re-review	Thomas Dever,Sascha Martens,Sharon Tooze	Thomas Dever	Thomas	male	1	3753
796	EMBOJ-2017-98515	Nielsen, Anne	Revise and Re-review	Thomas Dever,Sascha Martens,Sharon Tooze	Sascha Martens	Sascha	female	0.51	158
797	EMBOJ-2017-98515	Nielsen, Anne	Revise and Re-review	Thomas Dever,Sascha Martens,Sharon Tooze	Sharon Tooze	Sharon	female	0.99	2760
798	EMBOJ-2017-98549	Nielsen, Anne	Reject post review	Philipp Kahle,Mark Cookson,Christopher Rongo	Philipp Kahle	Philipp	male	1	205
799	EMBOJ-2017-98549	Nielsen, Anne	Reject post review	Philipp Kahle,Mark Cookson,Christopher Rongo	Mark Cookson	Mark	male	1	6176
800	EMBOJ-2017-98549	Nielsen, Anne	Reject post review	Philipp Kahle,Mark Cookson,Christopher Rongo	Christopher Rongo	Christopher	male	1	2339
801	EMBOJ-2017-98659	Nielsen, Anne	Revise and Re-review	Catarina Homem,Laszlo Tora,Nicola Iovino	Catarina Homem	Catarina	female	0.99	85
802	EMBOJ-2017-98659	Nielsen, Anne	Revise and Re-review	Catarina Homem,Laszlo Tora,Nicola Iovino	Laszlo Tora	Laszlo	male	1	15
803	EMBOJ-2017-98659	Nielsen, Anne	Revise and Re-review	Catarina Homem,Laszlo Tora,Nicola Iovino	Nicola Iovino	Nicola	female	0.71	1226
804	EMBOJ-2017-98699	Nielsen, Anne	Revise and Re-review	Roberto Sitia,Matthias Feige,Deborah Fass	Roberto Sitia	Roberto	male	1	1956
805	EMBOJ-2017-98699	Nielsen, Anne	Revise and Re-review	Roberto Sitia,Matthias Feige,Deborah Fass	Matthias Feige	Matthias	male	1	257
806	EMBOJ-2017-98699	Nielsen, Anne	Revise and Re-review	Roberto Sitia,Matthias Feige,Deborah Fass	Deborah Fass	Deborah	female	0.99	1275
807	EMBOJ-2017-97133	Pulverer, Bernd	Revise and Re-review	Thanos Halazonetis,Haico van Attikum,Jacques Cote	Thanos Halazonetis	Thanos	male	1	44
808	EMBOJ-2017-97133	Pulverer, Bernd	Revise and Re-review	Thanos Halazonetis,Haico van Attikum,Jacques Cote	Haico van Attikum	Haico van	None	NA	NA
809	EMBOJ-2017-97133	Pulverer, Bernd	Revise and Re-review	Thanos Halazonetis,Haico van Attikum,Jacques Cote	Jacques Cote	Jacques	male	0.99	280
810	EMBOJ-2017-97150	Pulverer, Bernd	Revise only	Jean-Paul Javerzat,Hongtao Yu,Camilla Sjögren	Jean-Paul Javerzat	Jean-Paul	male	1	56
811	EMBOJ-2017-97150	Pulverer, Bernd	Revise only	Jean-Paul Javerzat,Hongtao Yu,Camilla Sjögren	Hongtao Yu	Hongtao	male	1	1
812	EMBOJ-2017-97150	Pulverer, Bernd	Revise only	Jean-Paul Javerzat,Hongtao Yu,Camilla Sjögren	Camilla Sjögren	Camilla	female	1	665
813	EMBOJ-2017-97586	Pulverer, Bernd	Reject post review	Jan Ellenberg,Thomas Surrey,Oliver Gruss	Jan Ellenberg	Jan	male	0.6	1663
814	EMBOJ-2017-97586	Pulverer, Bernd	Reject post review	Jan Ellenberg,Thomas Surrey,Oliver Gruss	Thomas Surrey	Thomas	male	1	3753
815	EMBOJ-2017-97586	Pulverer, Bernd	Reject post review	Jan Ellenberg,Thomas Surrey,Oliver Gruss	Oliver Gruss	Oliver	male	0.99	750
816	EMBOJ-2017-98271	Senyilmaz Tiebe, Deniz	Revise and Re-review	Naoki Mochizuki,Tatiana Petrova,Marc Achen	Naoki Mochizuki	Naoki	male	1	6
817	EMBOJ-2017-98271	Senyilmaz Tiebe, Deniz	Revise and Re-review	Naoki Mochizuki,Tatiana Petrova,Marc Achen	Tatiana Petrova	Tatiana	female	0.99	706
818	EMBOJ-2017-98271	Senyilmaz Tiebe, Deniz	Revise and Re-review	Naoki Mochizuki,Tatiana Petrova,Marc Achen	Marc Achen	Marc	male	1	1555
819	EMBOJ-2016-96225	Vodermaier, Hartmut	Reject post review	Brian Strahl,Antonin Morillon,Mario Halic	Brian Strahl	Brian	male	1	4600
820	EMBOJ-2016-96225	Vodermaier, Hartmut	Reject post review	Brian Strahl,Antonin Morillon,Mario Halic	Antonin Morillon	Antonin	male	1	43
821	EMBOJ-2016-96225	Vodermaier, Hartmut	Reject post review	Brian Strahl,Antonin Morillon,Mario Halic	Mario Halic	Mario	male	0.99	2026
822	EMBOJ-2016-96314	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Joachim Lingner,Peter Baumann,Julia Cooper	Joachim Lingner	Joachim	male	1	137
823	EMBOJ-2016-96314	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Joachim Lingner,Peter Baumann,Julia Cooper	Peter Baumann	Peter	male	1	4373
824	EMBOJ-2016-96314	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Joachim Lingner,Peter Baumann,Julia Cooper	Julia Cooper	Julia	female	0.99	2152
825	EMBOJ-2016-96409	Vodermaier, Hartmut	Reject post review	Rik Derynck,Stefan Lichtenthaler,Stefan Rose-John	Rik Derynck	Rik	male	1	41
826	EMBOJ-2016-96409	Vodermaier, Hartmut	Reject post review	Rik Derynck,Stefan Lichtenthaler,Stefan Rose-John	Stefan Lichtenthaler	Stefan	male	1	917
827	EMBOJ-2016-96409	Vodermaier, Hartmut	Reject post review	Rik Derynck,Stefan Lichtenthaler,Stefan Rose-John	Stefan Rose-John	Stefan	male	1	917
828	EMBOJ-2017-96427	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Petr Cejka,Claire Wyman	Petr Cejka	Petr	male	1	172
829	EMBOJ-2017-96427	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Petr Cejka,Claire Wyman	Claire Wyman	Claire	female	1	2587
830	EMBOJ-2017-96437	Vodermaier, Hartmut	Reject post review	Oscar Fernandez-Capetillo,Tom Misteli,Ralph Kehlenbach	Oscar Fernandez-Capetillo	Oscar	male	0.99	1650
831	EMBOJ-2017-96437	Vodermaier, Hartmut	Reject post review	Oscar Fernandez-Capetillo,Tom Misteli,Ralph Kehlenbach	Tom Misteli	Tom	male	1	3736
832	EMBOJ-2017-96437	Vodermaier, Hartmut	Reject post review	Oscar Fernandez-Capetillo,Tom Misteli,Ralph Kehlenbach	Ralph Kehlenbach	Ralph	male	1	314
833	EMBOJ-2017-96490	Vodermaier, Hartmut	Reject post review	Titia Sixma,Niels Mailand,Grant Stewart	Titia Sixma	Titia	female	1	8
834	EMBOJ-2017-96490	Vodermaier, Hartmut	Reject post review	Titia Sixma,Niels Mailand,Grant Stewart	Niels Mailand	Niels	male	0.95	210
835	EMBOJ-2017-96490	Vodermaier, Hartmut	Reject post review	Titia Sixma,Niels Mailand,Grant Stewart	Grant Stewart	Grant	male	1	592
836	EMBOJ-2017-96585	Vodermaier, Hartmut	Revise and Re-review	Johannes Walter,Maria Vartiainen,Dirk Görlich	Johannes Walter	Johannes	male	1	198
837	EMBOJ-2017-96585	Vodermaier, Hartmut	Revise and Re-review	Johannes Walter,Maria Vartiainen,Dirk Görlich	Maria Vartiainen	Maria	female	0.99	8402
838	EMBOJ-2017-96585	Vodermaier, Hartmut	Revise and Re-review	Johannes Walter,Maria Vartiainen,Dirk Görlich	Dirk Görlich	Dirk	male	1	213
839	EMBOJ-2017-96631	Vodermaier, Hartmut	Revise and Re-review	Karim Mekhail,Grzegorz Ira,Irene Chiolo	Karim Mekhail	Karim	male	0.92	474
840	EMBOJ-2017-96631	Vodermaier, Hartmut	Revise and Re-review	Karim Mekhail,Grzegorz Ira,Irene Chiolo	Grzegorz Ira	Grzegorz	male	0.98	56
841	EMBOJ-2017-96631	Vodermaier, Hartmut	Revise and Re-review	Karim Mekhail,Grzegorz Ira,Irene Chiolo	Irene Chiolo	Irene	female	1	1300
842	EMBOJ-2017-96636	Vodermaier, Hartmut	Revise and Re-review	Martin Singleton,Johannes Lechner,Tatsuo Fukagawa	Martin Singleton	Martin	male	1	3568
843	EMBOJ-2017-96636	Vodermaier, Hartmut	Revise and Re-review	Martin Singleton,Johannes Lechner,Tatsuo Fukagawa	Johannes Lechner	Johannes	male	1	198
844	EMBOJ-2017-96636	Vodermaier, Hartmut	Revise and Re-review	Martin Singleton,Johannes Lechner,Tatsuo Fukagawa	Tatsuo Fukagawa	Tatsuo	None	NA	NA
845	EMBOJ-2017-96659	Vodermaier, Hartmut	Reject post review	Anabelle Decottignies,Arturo Londono-Vallejo,Dirk Hockemeyer	Anabelle Decottignies	Anabelle	female	1	25
846	EMBOJ-2017-96659	Vodermaier, Hartmut	Reject post review	Anabelle Decottignies,Arturo Londono-Vallejo,Dirk Hockemeyer	Arturo Londono-Vallejo	Arturo	male	1	515
847	EMBOJ-2017-96659	Vodermaier, Hartmut	Reject post review	Anabelle Decottignies,Arturo Londono-Vallejo,Dirk Hockemeyer	Dirk Hockemeyer	Dirk	male	1	213
848	EMBOJ-2017-96664	Vodermaier, Hartmut	Revise and Re-review	Bennett Van Houten,John Rouse,Orlando Scharer	Bennett Van Houten	Bennett Van	None	NA	NA
849	EMBOJ-2017-96664	Vodermaier, Hartmut	Revise and Re-review	Bennett Van Houten,John Rouse,Orlando Scharer	John Rouse	John	male	0.99	9931
850	EMBOJ-2017-96664	Vodermaier, Hartmut	Revise and Re-review	Bennett Van Houten,John Rouse,Orlando Scharer	Orlando Scharer	Orlando	male	0.99	364
851	EMBOJ-2017-96669	Vodermaier, Hartmut	Reject post review	Gali Prag,Simona Polo,Katrin Rittinger	Gali Prag	Gali	female	0.94	16
852	EMBOJ-2017-96669	Vodermaier, Hartmut	Reject post review	Gali Prag,Simona Polo,Katrin Rittinger	Simona Polo	Simona	female	0.99	503
853	EMBOJ-2017-96669	Vodermaier, Hartmut	Reject post review	Gali Prag,Simona Polo,Katrin Rittinger	Katrin Rittinger	Katrin	female	1	193
854	EMBOJ-2017-96729	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Vincenzo Costanzo,Lata Balakrishnan	Alessandro Vindigni	Alessandro	male	1	1025
855	EMBOJ-2017-96729	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Vincenzo Costanzo,Lata Balakrishnan	Vincenzo Costanzo	Vincenzo	male	1	350
856	EMBOJ-2017-96729	Vodermaier, Hartmut	Reject post review	Alessandro Vindigni,Vincenzo Costanzo,Lata Balakrishnan	Lata Balakrishnan	Lata	female	0.94	17
857	EMBOJ-2017-96867	Vodermaier, Hartmut	Reject post review	Maria Pia Longhese,Lumir Krejci,Xiaohua Wu	Maria Pia Longhese	Maria Pia	female	1	6
858	EMBOJ-2017-96867	Vodermaier, Hartmut	Reject post review	Maria Pia Longhese,Lumir Krejci,Xiaohua Wu	Lumir Krejci	Lumir	None	NA	NA
859	EMBOJ-2017-96867	Vodermaier, Hartmut	Reject post review	Maria Pia Longhese,Lumir Krejci,Xiaohua Wu	Xiaohua Wu	Xiaohua	female	1	1
860	EMBOJ-2017-96887	Vodermaier, Hartmut	Revise only	Michael Stone,Neal F. Lue,Emmanuel Skordalakes	Michael Stone	Michael	male	1	11094
861	EMBOJ-2017-96887	Vodermaier, Hartmut	Revise only	Michael Stone,Neal F. Lue,Emmanuel Skordalakes	Neal F. Lue	Neal F.	None	NA	NA
862	EMBOJ-2017-96887	Vodermaier, Hartmut	Revise only	Michael Stone,Neal F. Lue,Emmanuel Skordalakes	Emmanuel Skordalakes	Emmanuel	male	1	761
863	EMBOJ-2017-96889	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Roderick O'Sullivan,Yie Liu,Roger Greenberg	Roderick O'Sullivan	Roderick	male	1	76
864	EMBOJ-2017-96889	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Roderick O'Sullivan,Yie Liu,Roger Greenberg	Yie Liu	Yie	female	0.5	2
865	EMBOJ-2017-96889	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Roderick O'Sullivan,Yie Liu,Roger Greenberg	Roger Greenberg	Roger	male	1	1220
866	EMBOJ-2017-96905	Vodermaier, Hartmut	Revise and Re-review	David Barford,Daniel Donoghue	David Barford	David	male	1	12593
867	EMBOJ-2017-96905	Vodermaier, Hartmut	Revise and Re-review	David Barford,Daniel Donoghue	Daniel Donoghue	Daniel	male	1	8180
868	EMBOJ-2017-96948	Vodermaier, Hartmut	Revise and Re-review	Lorraine S. Symington,Jeremy Stark,Mitch McVey	Lorraine S. Symington	Lorraine S.	None	NA	NA
869	EMBOJ-2017-96948	Vodermaier, Hartmut	Revise and Re-review	Lorraine S. Symington,Jeremy Stark,Mitch McVey	Jeremy Stark	Jeremy	male	0.99	1840
870	EMBOJ-2017-96948	Vodermaier, Hartmut	Revise and Re-review	Lorraine S. Symington,Jeremy Stark,Mitch McVey	Mitch McVey	Mitch	male	0.93	358
871	EMBOJ-2017-96987	Vodermaier, Hartmut	Reject post review	Prasad Jallepalli,Frank Uhlmann,Benjamin Rowland	Prasad Jallepalli	Prasad	male	1	72
872	EMBOJ-2017-96987	Vodermaier, Hartmut	Reject post review	Prasad Jallepalli,Frank Uhlmann,Benjamin Rowland	Frank Uhlmann	Frank	male	1	1565
873	EMBOJ-2017-96987	Vodermaier, Hartmut	Reject post review	Prasad Jallepalli,Frank Uhlmann,Benjamin Rowland	Benjamin Rowland	Benjamin	male	1	1475
874	EMBOJ-2017-97003	Vodermaier, Hartmut	Reject post review	Genevieve Almouzni,Vincenzo D'Angiolella,Lars Jansen	Genevieve Almouzni	Genevieve	female	1	244
875	EMBOJ-2017-97003	Vodermaier, Hartmut	Reject post review	Genevieve Almouzni,Vincenzo D'Angiolella,Lars Jansen	Vincenzo D'Angiolella	Vincenzo	male	1	350
876	EMBOJ-2017-97003	Vodermaier, Hartmut	Reject post review	Genevieve Almouzni,Vincenzo D'Angiolella,Lars Jansen	Lars Jansen	Lars	male	1	450
877	EMBOJ-2017-97159	Vodermaier, Hartmut	Revise and Re-review	Ive De Smet,Xing Liu,Xing Wang Deng	Ive De Smet	Ive De	None	NA	NA
878	EMBOJ-2017-97159	Vodermaier, Hartmut	Revise and Re-review	Ive De Smet,Xing Liu,Xing Wang Deng	Xing Liu	Xing	female	0.78	9
879	EMBOJ-2017-97159	Vodermaier, Hartmut	Revise and Re-review	Ive De Smet,Xing Liu,Xing Wang Deng	Xing Wang Deng	Xing Wang	None	NA	NA
880	EMBOJ-2017-97208	Vodermaier, Hartmut	Revise and Re-review	Sergio de Almeida,Philippe Pasero,David Tollervey	Sergio de Almeida	Sergio de	None	NA	NA
881	EMBOJ-2017-97208	Vodermaier, Hartmut	Revise and Re-review	Sergio de Almeida,Philippe Pasero,David Tollervey	Philippe Pasero	Philippe	male	0.99	605
882	EMBOJ-2017-97208	Vodermaier, Hartmut	Revise and Re-review	Sergio de Almeida,Philippe Pasero,David Tollervey	David Tollervey	David	male	1	12593
883	EMBOJ-2017-97291	Vodermaier, Hartmut	Revise only	Andrea Musacchio,Song-Tao Liu	Andrea Musacchio	Andrea	female	0.79	5794
884	EMBOJ-2017-97291	Vodermaier, Hartmut	Revise only	Andrea Musacchio,Song-Tao Liu	Song-Tao Liu	Song-Tao	None	NA	NA
885	EMBOJ-2017-97508	Vodermaier, Hartmut	Revise and Re-review	Michele Pagano,Jörn Dengjel,Matthias Peter 	Michele Pagano	Michele	female	0.7	1311
886	EMBOJ-2017-97508	Vodermaier, Hartmut	Revise and Re-review	Michele Pagano,Jörn Dengjel,Matthias Peter 	Jörn Dengjel	Jörn	male	1	14
887	EMBOJ-2017-97508	Vodermaier, Hartmut	Revise and Re-review	Michele Pagano,Jörn Dengjel,Matthias Peter 	Matthias Peter 	Matthias	male	1	257
888	EMBOJ-2017-97512	Vodermaier, Hartmut	Reject post review	Gary Kleiger,Danny Huang,Shaun Olsen	Gary Kleiger	Gary	male	1	2132
889	EMBOJ-2017-97512	Vodermaier, Hartmut	Reject post review	Gary Kleiger,Danny Huang,Shaun Olsen	Danny Huang	Danny	male	0.95	1633
890	EMBOJ-2017-97512	Vodermaier, Hartmut	Reject post review	Gary Kleiger,Danny Huang,Shaun Olsen	Shaun Olsen	Shaun	male	0.98	709
891	EMBOJ-2017-97528	Vodermaier, Hartmut	Reject post review	Pedro Carvalho,Ernst Jarosch,Yihong Ye	Pedro Carvalho	Pedro	male	0.99	1631
892	EMBOJ-2017-97528	Vodermaier, Hartmut	Reject post review	Pedro Carvalho,Ernst Jarosch,Yihong Ye	Ernst Jarosch	Ernst	male	1	25
893	EMBOJ-2017-97528	Vodermaier, Hartmut	Reject post review	Pedro Carvalho,Ernst Jarosch,Yihong Ye	Yihong Ye	Yihong	male	1	1
894	EMBOJ-2017-97596	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Damien Hudson,Stephan Gruber,Vincent Croquette	Damien Hudson	Damien	male	1	567
895	EMBOJ-2017-97596	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Damien Hudson,Stephan Gruber,Vincent Croquette	Stephan Gruber	Stephan	male	1	265
896	EMBOJ-2017-97596	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Damien Hudson,Stephan Gruber,Vincent Croquette	Vincent Croquette	Vincent	male	1	1424
897	EMBOJ-2017-97630	Vodermaier, Hartmut	Revise and Re-review	Rene Medema,Floris Foijer,Renata Basto	Rene Medema	Rene	male	0.81	522
898	EMBOJ-2017-97630	Vodermaier, Hartmut	Revise and Re-review	Rene Medema,Floris Foijer,Renata Basto	Floris Foijer	Floris	male	0.92	12
899	EMBOJ-2017-97630	Vodermaier, Hartmut	Revise and Re-review	Rene Medema,Floris Foijer,Renata Basto	Renata Basto	Renata	female	0.99	309
900	EMBOJ-2017-97651	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Kai Papenfort,Pascale Romby,William Margolin	Kai Papenfort	Kai	male	0.87	207
901	EMBOJ-2017-97651	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Kai Papenfort,Pascale Romby,William Margolin	Pascale Romby	Pascale	female	1	205
902	EMBOJ-2017-97651	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Kai Papenfort,Pascale Romby,William Margolin	William Margolin	William	male	1	2626
903	EMBOJ-2017-97657	Vodermaier, Hartmut	Reject post review	Simon Powell,Marcel Tijsterman,Eric Hendrickson	Simon Powell	Simon	male	0.99	2443
904	EMBOJ-2017-97657	Vodermaier, Hartmut	Reject post review	Simon Powell,Marcel Tijsterman,Eric Hendrickson	Marcel Tijsterman	Marcel	male	0.96	403
905	EMBOJ-2017-97657	Vodermaier, Hartmut	Reject post review	Simon Powell,Marcel Tijsterman,Eric Hendrickson	Eric Hendrickson	Eric	male	1	4110
906	EMBOJ-2017-97677	Vodermaier, Hartmut	Reject post review	Hironori Funabiki,Christopher Campbell,Jennifer DeLuca	Hironori Funabiki	Hironori	None	NA	NA
907	EMBOJ-2017-97677	Vodermaier, Hartmut	Reject post review	Hironori Funabiki,Christopher Campbell,Jennifer DeLuca	Christopher Campbell	Christopher	male	1	2339
908	EMBOJ-2017-97677	Vodermaier, Hartmut	Reject post review	Hironori Funabiki,Christopher Campbell,Jennifer DeLuca	Jennifer DeLuca	Jennifer	female	1	6717
909	EMBOJ-2017-97741	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Arnaud Echard,Paul Conduit,Oliver Gruss	Arnaud Echard	Arnaud	male	0.99	375
910	EMBOJ-2017-97741	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Arnaud Echard,Paul Conduit,Oliver Gruss	Paul Conduit	Paul	male	1	5931
911	EMBOJ-2017-97741	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Arnaud Echard,Paul Conduit,Oliver Gruss	Oliver Gruss	Oliver	male	0.99	750
912	EMBOJ-2017-97755	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Björn Schumacher,Peter McHugh,Jan H.J. Hoeijmakers	Björn Schumacher	Björn	male	1	194
913	EMBOJ-2017-97755	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Björn Schumacher,Peter McHugh,Jan H.J. Hoeijmakers	Peter McHugh	Peter	male	1	4373
914	EMBOJ-2017-97755	Vodermaier, Hartmut	Reject Post Review - 2 Reviewers	Björn Schumacher,Peter McHugh,Jan H.J. Hoeijmakers	Jan H.J. Hoeijmakers	Jan H.J.	None	NA	NA
915	EMBOJ-2017-97833	Vodermaier, Hartmut	Revise and Re-review	Yunje Cho,R Williams,Magnar Bjoras	Yunje Cho	Yunje	None	NA	NA
916	EMBOJ-2017-97833	Vodermaier, Hartmut	Revise and Re-review	Yunje Cho,R Williams,Magnar Bjoras	R Williams	R	male	0.79	42
917	EMBOJ-2017-97833	Vodermaier, Hartmut	Revise and Re-review	Yunje Cho,R Williams,Magnar Bjoras	Magnar Bjoras	Magnar	male	1	4
918	EMBOJ-2017-97876	Vodermaier, Hartmut	Revise only	Tony Hunter,Christopher Lima,R. Andrew Byrd,Walter Chazin	Tony Hunter	Tony	male	1	3071
919	EMBOJ-2017-97876	Vodermaier, Hartmut	Revise only	Tony Hunter,Christopher Lima,R. Andrew Byrd,Walter Chazin	Christopher Lima	Christopher	male	1	2339
920	EMBOJ-2017-97876	Vodermaier, Hartmut	Revise only	Tony Hunter,Christopher Lima,R. Andrew Byrd,Walter Chazin	R. Andrew Byrd	R. Andrew	None	NA	NA
921	EMBOJ-2017-97876	Vodermaier, Hartmut	Revise only	Tony Hunter,Christopher Lima,R. Andrew Byrd,Walter Chazin	Walter Chazin	Walter	male	1	864
922	EMBOJ-2017-97877	Vodermaier, Hartmut	Revise and Re-review	Nicholas Dyson,Makoto Nakanishi,Claus Sorensen	Nicholas Dyson	Nicholas	male	1	1176
923	EMBOJ-2017-97877	Vodermaier, Hartmut	Revise and Re-review	Nicholas Dyson,Makoto Nakanishi,Claus Sorensen	Makoto Nakanishi	Makoto	male	1	28
924	EMBOJ-2017-97877	Vodermaier, Hartmut	Revise and Re-review	Nicholas Dyson,Makoto Nakanishi,Claus Sorensen	Claus Sorensen	Claus	male	0.88	119
925	EMBOJ-2017-97900	Vodermaier, Hartmut	Reject post review	Daniel Durocher,Dipanjan Chowdhury,Thanos Halazonetis	Daniel Durocher	Daniel	male	1	8180
926	EMBOJ-2017-97900	Vodermaier, Hartmut	Reject post review	Daniel Durocher,Dipanjan Chowdhury,Thanos Halazonetis	Dipanjan Chowdhury	Dipanjan	male	1	2
927	EMBOJ-2017-97900	Vodermaier, Hartmut	Reject post review	Daniel Durocher,Dipanjan Chowdhury,Thanos Halazonetis	Thanos Halazonetis	Thanos	male	1	44
928	EMBOJ-2017-97902	Vodermaier, Hartmut	Revise and Re-review	Seth Rubin,Alexander Bird,Nicholas Levinson	Seth Rubin	Seth	male	1	373
929	EMBOJ-2017-97902	Vodermaier, Hartmut	Revise and Re-review	Seth Rubin,Alexander Bird,Nicholas Levinson	Alexander Bird	Alexander	male	1	1645
930	EMBOJ-2017-97902	Vodermaier, Hartmut	Revise and Re-review	Seth Rubin,Alexander Bird,Nicholas Levinson	Nicholas Levinson	Nicholas	male	1	1176
931	EMBOJ-2017-97929	Vodermaier, Hartmut	Reject post review	Amy Kenter,Alberto Martin,Primo Schär	Amy Kenter	Amy	female	0.99	4334
932	EMBOJ-2017-97929	Vodermaier, Hartmut	Reject post review	Amy Kenter,Alberto Martin,Primo Schär	Alberto Martin	Alberto	male	1	1530
933	EMBOJ-2017-97929	Vodermaier, Hartmut	Reject post review	Amy Kenter,Alberto Martin,Primo Schär	Primo Schär	Primo	male	1	5
934	EMBOJ-2017-98099	Vodermaier, Hartmut	Revise and Re-review	Benjamin Wolozin,Matthew LaVoie,Christian Gloeckner	Benjamin Wolozin	Benjamin	male	1	1475
935	EMBOJ-2017-98099	Vodermaier, Hartmut	Revise and Re-review	Benjamin Wolozin,Matthew LaVoie,Christian Gloeckner	Matthew LaVoie	Matthew	male	1	3338
936	EMBOJ-2017-98099	Vodermaier, Hartmut	Revise and Re-review	Benjamin Wolozin,Matthew LaVoie,Christian Gloeckner	Christian Gloeckner	Christian	male	0.99	2548
937	EMBOJ-2017-98134	Vodermaier, Hartmut	Revise and Re-review	Andrea Musacchio,Kevin Corbett,Gregory Alushin	Andrea Musacchio	Andrea	female	0.79	5794
938	EMBOJ-2017-98134	Vodermaier, Hartmut	Revise and Re-review	Andrea Musacchio,Kevin Corbett,Gregory Alushin	Kevin Corbett	Kevin	male	1	5362
939	EMBOJ-2017-98134	Vodermaier, Hartmut	Revise and Re-review	Andrea Musacchio,Kevin Corbett,Gregory Alushin	Gregory Alushin	Gregory	male	1	721
940	EMBOJ-2017-98139	Vodermaier, Hartmut	Reject post review	Karl-Peter Hopfner,Malcolm White,Peter Cherepanov	Karl-Peter Hopfner	Karl-Peter	None	NA	NA
